 -1.5384E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.8671E-10,  6.6974E-06
  1.4732E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.2659E-10,  1.2537E-05
  1.3432E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.7961E-10,  1.2537E-05
  1.2132E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.9051E-11,  1.2537E-05
  1.0832E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.1352E-12,  1.2537E-05
  9.5318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.6255E-11,  1.2537E-05
  8.2318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.0651E-10,  1.2538E-05
  6.9318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  9.8431E-11,  1.2538E-05
  5.6318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.0640E-11,  1.2538E-05
  4.3318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.2141E-11,  1.2539E-05
  3.0318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.9882E-11,  1.2539E-05
  1.7318E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.6657E-11,  1.2538E-05
  4.3185E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.6658E-11,  1.2538E-05
 -8.6816E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.1136E-11,  1.9543E-05
 -2.1682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.1919E-11,  1.9543E-05
 -3.4682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.5670E-11,  1.9543E-05
 -4.7682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.6977E-11,  1.9544E-05
 -6.0682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  4.9719E-11,  1.9544E-05
 -7.3682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  7.3660E-11,  1.9544E-05
 -8.6682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.9504E-11,  1.9545E-05
 -9.9682E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.9415E-11,  1.9545E-05
 -1.1268E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  4.7102E-14,  1.9545E-05
 -1.2568E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.3479E-11,  1.9545E-05
 -1.3868E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.1710E-10,  1.9545E-05
 -1.5168E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.8271E-10,  1.9545E-05
  1.4948E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.2399E-10,  2.7227E-05
  1.3648E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.9390E-11,  2.7227E-05
  1.2348E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.3520E-11,  2.7227E-05
  1.1048E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.5432E-12,  2.7227E-05
  9.7478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.5660E-11,  2.7227E-05
  8.4478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.8591E-11,  2.7227E-05
  7.1478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.9288E-11,  2.7228E-05
  5.8478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  4.8732E-11,  2.7228E-05
  4.5478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.0074E-11,  2.7228E-05
  3.2478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.0691E-11,  2.7228E-05
  1.9478E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.7772E-11,  2.7228E-05
  6.4777E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.7608E-11,  2.7228E-05
 -6.5224E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.4088E-11,  3.5289E-05
 -1.9522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.4609E-11,  3.5289E-05
 -3.2522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.7107E-11,  3.5289E-05
 -4.5522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.4581E-11,  3.5290E-05
 -5.8522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.9551E-11,  3.5290E-05
 -7.1522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.6815E-11,  3.5290E-05
 -8.4522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.8504E-11,  3.5291E-05
 -9.7522E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.3809E-11,  3.5291E-05
 -1.1052E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  4.6825E-12,  3.5291E-05
 -1.2352E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.2871E-12,  3.5291E-05
 -1.3652E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.8995E-11,  3.5291E-05
 -1.4952E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  7.3730E-11,  3.5291E-05
  1.5164E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.1581E-11,  4.3196E-05
  1.3864E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.5207E-11,  4.3196E-05
  1.2564E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.8788E-12,  4.3196E-05
  1.1264E+00,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.1120E-12,  4.3196E-05
  9.9637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.9581E-11,  4.3196E-05
  8.6637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  5.7461E-11,  4.3196E-05
  7.3637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  6.2094E-11,  4.3196E-05
  6.0637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  4.7976E-11,  4.3197E-05
  4.7637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  3.2470E-11,  4.3197E-05
  3.4637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.3721E-11,  4.3197E-05
  2.1637E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.0709E-11,  4.3197E-05
  8.6368E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.0207E-11,  4.3197E-05
 -4.3632E-02,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.7869E-11,  5.0670E-05
 -1.7363E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  1.8286E-11,  5.0670E-05
 -3.0363E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.0090E-11,  5.0670E-05
 -4.3363E-01,  5.3756E+00,  8.9530E+01,  5.3756E+00,  2.7582E-01,  4.8183E+00,  2.5876E-11,  5.0670E-05
